GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021500684,283,2747,JR Smith,1610612739,Cleveland Cavaliers,3,9,7,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-19,2,1,1,20160127,CLE,PHX
Shot Chart Detail,0021500684,290,2747,JR Smith,1610612739,Cleveland Cavaliers,3,8,38,Missed Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,86,7,1,0,20160127,CLE,PHX
Shot Chart Detail,0021500684,313,2747,JR Smith,1610612739,Cleveland Cavaliers,3,5,44,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,161,188,1,0,20160127,CLE,PHX
Shot Chart Detail,0021500684,318,2747,JR Smith,1610612739,Cleveland Cavaliers,3,5,37,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,179,203,1,1,20160127,CLE,PHX
Shot Chart Detail,0021500684,429,2747,JR Smith,1610612739,Cleveland Cavaliers,4,6,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,194,149,1,1,20160127,CLE,PHX
Shot Chart Detail,0021500699,34,2747,JR Smith,1610612739,Cleveland Cavaliers,1,8,9,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,22,57,1,0,20160129,DET,CLE
Shot Chart Detail,0021500699,52,2747,JR Smith,1610612739,Cleveland Cavaliers,1,5,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,82,254,1,0,20160129,DET,CLE
Shot Chart Detail,0021500699,58,2747,JR Smith,1610612739,Cleveland Cavaliers,1,5,27,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,79,16,1,0,20160129,DET,CLE
Shot Chart Detail,0021500699,277,2747,JR Smith,1610612739,Cleveland Cavaliers,2,0,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,61,242,1,0,20160129,DET,CLE
Shot Chart Detail,0021500699,290,2747,JR Smith,1610612739,Cleveland Cavaliers,3,11,1,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,16,1,1,20160129,DET,CLE
Shot Chart Detail,0021500699,313,2747,JR Smith,1610612739,Cleveland Cavaliers,3,9,7,Missed Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,2,1,0,20160129,DET,CLE
Shot Chart Detail,0021500699,332,2747,JR Smith,1610612739,Cleveland Cavaliers,3,6,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,176,193,1,0,20160129,DET,CLE
Shot Chart Detail,0021500699,366,2747,JR Smith,1610612739,Cleveland Cavaliers,3,3,25,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,-1,1,1,20160129,DET,CLE
Shot Chart Detail,0021500699,452,2747,JR Smith,1610612739,Cleveland Cavaliers,4,6,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-137,223,1,0,20160129,DET,CLE
Shot Chart Detail,0021500699,478,2747,JR Smith,1610612739,Cleveland Cavaliers,4,4,22,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,81,26,1,0,20160129,DET,CLE
Shot Chart Detail,0021500713,23,2747,JR Smith,1610612739,Cleveland Cavaliers,1,10,6,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,65,1,1,20160130,CLE,SAS
Shot Chart Detail,0021500713,67,2747,JR Smith,1610612739,Cleveland Cavaliers,1,4,48,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-209,41,1,0,20160130,CLE,SAS
Shot Chart Detail,0021500713,69,2747,JR Smith,1610612739,Cleveland Cavaliers,1,4,41,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-151,105,1,0,20160130,CLE,SAS
Shot Chart Detail,0021500713,102,2747,JR Smith,1610612739,Cleveland Cavaliers,1,1,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-66,239,1,1,20160130,CLE,SAS
Shot Chart Detail,0021500713,118,2747,JR Smith,1610612739,Cleveland Cavaliers,1,0,46,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,222,61,1,0,20160130,CLE,SAS
Shot Chart Detail,0021500713,124,2747,JR Smith,1610612739,Cleveland Cavaliers,1,0,0,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,199,65,1,1,20160130,CLE,SAS
Shot Chart Detail,0021500713,240,2747,JR Smith,1610612739,Cleveland Cavaliers,2,2,1,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,137,70,1,1,20160130,CLE,SAS
Shot Chart Detail,0021500713,284,2747,JR Smith,1610612739,Cleveland Cavaliers,3,10,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,127,210,1,0,20160130,CLE,SAS
Shot Chart Detail,0021500713,343,2747,JR Smith,1610612739,Cleveland Cavaliers,3,5,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,15,154,1,0,20160130,CLE,SAS
Shot Chart Detail,0021500721,49,2747,JR Smith,1610612739,Cleveland Cavaliers,1,5,16,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-7,195,1,1,20160201,IND,CLE
Shot Chart Detail,0021500721,81,2747,JR Smith,1610612739,Cleveland Cavaliers,1,2,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-115,237,1,1,20160201,IND,CLE
Shot Chart Detail,0021500721,107,2747,JR Smith,1610612739,Cleveland Cavaliers,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,187,219,1,0,20160201,IND,CLE
Shot Chart Detail,0021500721,198,2747,JR Smith,1610612739,Cleveland Cavaliers,2,3,3,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,94,105,1,1,20160201,IND,CLE
Shot Chart Detail,0021500721,200,2747,JR Smith,1610612739,Cleveland Cavaliers,2,2,31,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,171,38,1,0,20160201,IND,CLE
Shot Chart Detail,0021500721,257,2747,JR Smith,1610612739,Cleveland Cavaliers,3,10,32,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-11,61,1,0,20160201,IND,CLE
Shot Chart Detail,0021500721,314,2747,JR Smith,1610612739,Cleveland Cavaliers,3,4,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-1,259,1,0,20160201,IND,CLE
Shot Chart Detail,0021500721,332,2747,JR Smith,1610612739,Cleveland Cavaliers,3,2,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-207,174,1,1,20160201,IND,CLE
Shot Chart Detail,0021500721,340,2747,JR Smith,1610612739,Cleveland Cavaliers,3,2,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-81,174,1,0,20160201,IND,CLE
Shot Chart Detail,0021500721,351,2747,JR Smith,1610612739,Cleveland Cavaliers,3,1,37,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-171,185,1,1,20160201,IND,CLE
Shot Chart Detail,0021500721,355,2747,JR Smith,1610612739,Cleveland Cavaliers,3,0,49,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-27,31,1,0,20160201,IND,CLE
Shot Chart Detail,0021500721,387,2747,JR Smith,1610612739,Cleveland Cavaliers,4,10,23,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,135,144,1,1,20160201,IND,CLE
Shot Chart Detail,0021500721,454,2747,JR Smith,1610612739,Cleveland Cavaliers,4,4,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-171,193,1,0,20160201,IND,CLE
Shot Chart Detail,0021500721,481,2747,JR Smith,1610612739,Cleveland Cavaliers,4,1,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,104,229,1,1,20160201,IND,CLE
Shot Chart Detail,0021500735,4,2747,JR Smith,1610612739,Cleveland Cavaliers,1,11,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,179,185,1,1,20160203,CHA,CLE
Shot Chart Detail,0021500735,21,2747,JR Smith,1610612739,Cleveland Cavaliers,1,8,30,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,28,1,0,20160203,CHA,CLE
Shot Chart Detail,0021500735,80,2747,JR Smith,1610612739,Cleveland Cavaliers,1,3,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,60,198,1,0,20160203,CHA,CLE
Shot Chart Detail,0021500735,181,2747,JR Smith,1610612739,Cleveland Cavaliers,2,5,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,91,16,1,1,20160203,CHA,CLE
Shot Chart Detail,0021500735,199,2747,JR Smith,1610612739,Cleveland Cavaliers,2,3,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,79,174,1,0,20160203,CHA,CLE
Shot Chart Detail,0021500735,241,2747,JR Smith,1610612739,Cleveland Cavaliers,2,0,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-142,223,1,1,20160203,CHA,CLE
Shot Chart Detail,0021500735,251,2747,JR Smith,1610612739,Cleveland Cavaliers,3,10,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,35,205,291,1,0,20160203,CHA,CLE
Shot Chart Detail,0021500735,273,2747,JR Smith,1610612739,Cleveland Cavaliers,3,8,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,76,178,1,0,20160203,CHA,CLE
Shot Chart Detail,0021500735,344,2747,JR Smith,1610612739,Cleveland Cavaliers,3,1,35,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-238,65,1,1,20160203,CHA,CLE
Shot Chart Detail,0021500735,346,2747,JR Smith,1610612739,Cleveland Cavaliers,3,1,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-165,219,1,0,20160203,CHA,CLE
Shot Chart Detail,0021500735,425,2747,JR Smith,1610612739,Cleveland Cavaliers,4,5,49,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,78,85,1,0,20160203,CHA,CLE
Shot Chart Detail,0021500735,444,2747,JR Smith,1610612739,Cleveland Cavaliers,4,5,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-228,134,1,0,20160203,CHA,CLE
Shot Chart Detail,0021500735,451,2747,JR Smith,1610612739,Cleveland Cavaliers,4,4,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,210,149,1,0,20160203,CHA,CLE
Shot Chart Detail,0021500735,476,2747,JR Smith,1610612739,Cleveland Cavaliers,4,1,51,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,65,1,1,20160203,CHA,CLE
Shot Chart Detail,0021500755,2,2747,JR Smith,1610612739,Cleveland Cavaliers,1,11,36,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,22,206,102,1,1,20160205,CLE,BOS
Shot Chart Detail,0021500755,4,2747,JR Smith,1610612739,Cleveland Cavaliers,1,11,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,163,198,1,1,20160205,CLE,BOS
Shot Chart Detail,0021500755,9,2747,JR Smith,1610612739,Cleveland Cavaliers,1,10,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-210,159,1,0,20160205,CLE,BOS
Shot Chart Detail,0021500755,159,2747,JR Smith,1610612739,Cleveland Cavaliers,2,9,12,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,112,180,1,1,20160205,CLE,BOS
Shot Chart Detail,0021500755,189,2747,JR Smith,1610612739,Cleveland Cavaliers,2,6,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-158,195,1,1,20160205,CLE,BOS
Shot Chart Detail,0021500755,193,2747,JR Smith,1610612739,Cleveland Cavaliers,2,5,34,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,2,1,0,20160205,CLE,BOS
Shot Chart Detail,0021500755,242,2747,JR Smith,1610612739,Cleveland Cavaliers,2,1,35,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-161,82,1,0,20160205,CLE,BOS
Shot Chart Detail,0021500755,322,2747,JR Smith,1610612739,Cleveland Cavaliers,3,7,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-137,210,1,1,20160205,CLE,BOS
Shot Chart Detail,0021500755,335,2747,JR Smith,1610612739,Cleveland Cavaliers,3,6,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-6,257,1,0,20160205,CLE,BOS
Shot Chart Detail,0021500755,337,2747,JR Smith,1610612739,Cleveland Cavaliers,3,6,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,133,214,1,1,20160205,CLE,BOS
Shot Chart Detail,0021500755,350,2747,JR Smith,1610612739,Cleveland Cavaliers,3,4,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-183,218,1,0,20160205,CLE,BOS
Shot Chart Detail,0021500755,354,2747,JR Smith,1610612739,Cleveland Cavaliers,3,4,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,114,232,1,0,20160205,CLE,BOS
Shot Chart Detail,0021500755,487,2747,JR Smith,1610612739,Cleveland Cavaliers,4,7,9,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,164,-6,1,0,20160205,CLE,BOS
Shot Chart Detail,0021500755,543,2747,JR Smith,1610612739,Cleveland Cavaliers,4,4,7,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-73,8,1,0,20160205,CLE,BOS
Shot Chart Detail,0021500755,568,2747,JR Smith,1610612739,Cleveland Cavaliers,4,2,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-201,159,1,1,20160205,CLE,BOS
Shot Chart Detail,0021500763,20,2747,JR Smith,1610612739,Cleveland Cavaliers,1,9,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-43,247,1,1,20160206,CLE,NOP
Shot Chart Detail,0021500763,28,2747,JR Smith,1610612739,Cleveland Cavaliers,1,8,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-47,252,1,1,20160206,CLE,NOP
Shot Chart Detail,0021500763,64,2747,JR Smith,1610612739,Cleveland Cavaliers,1,4,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,28,262,1,1,20160206,CLE,NOP
Shot Chart Detail,0021500763,77,2747,JR Smith,1610612739,Cleveland Cavaliers,1,3,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-187,218,1,0,20160206,CLE,NOP
Shot Chart Detail,0021500763,83,2747,JR Smith,1610612739,Cleveland Cavaliers,1,2,40,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,127,16,1,0,20160206,CLE,NOP
Shot Chart Detail,0021500763,192,2747,JR Smith,1610612739,Cleveland Cavaliers,2,5,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-230,115,1,0,20160206,CLE,NOP
Shot Chart Detail,0021500763,218,2747,JR Smith,1610612739,Cleveland Cavaliers,2,2,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,200,144,1,1,20160206,CLE,NOP
Shot Chart Detail,0021500763,229,2747,JR Smith,1610612739,Cleveland Cavaliers,2,2,22,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,-6,1,0,20160206,CLE,NOP
Shot Chart Detail,0021500763,269,2747,JR Smith,1610612739,Cleveland Cavaliers,3,9,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,227,105,1,0,20160206,CLE,NOP
Shot Chart Detail,0021500763,277,2747,JR Smith,1610612739,Cleveland Cavaliers,3,8,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-178,180,1,1,20160206,CLE,NOP
Shot Chart Detail,0021500763,279,2747,JR Smith,1610612739,Cleveland Cavaliers,3,7,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,43,200,390,1,0,20160206,CLE,NOP
Shot Chart Detail,0021500763,301,2747,JR Smith,1610612739,Cleveland Cavaliers,3,5,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,179,223,1,0,20160206,CLE,NOP
Shot Chart Detail,0021500763,308,2747,JR Smith,1610612739,Cleveland Cavaliers,3,5,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,133,213,1,0,20160206,CLE,NOP
Shot Chart Detail,0021500763,322,2747,JR Smith,1610612739,Cleveland Cavaliers,3,3,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,63,244,1,0,20160206,CLE,NOP
Shot Chart Detail,0021500763,418,2747,JR Smith,1610612739,Cleveland Cavaliers,4,8,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-184,195,1,0,20160206,CLE,NOP
Shot Chart Detail,0021500763,432,2747,JR Smith,1610612739,Cleveland Cavaliers,4,6,55,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160206,CLE,NOP
Shot Chart Detail,0021500763,459,2747,JR Smith,1610612739,Cleveland Cavaliers,4,3,34,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,0,1,1,20160206,CLE,NOP
Shot Chart Detail,0021500763,462,2747,JR Smith,1610612739,Cleveland Cavaliers,4,3,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-210,149,1,0,20160206,CLE,NOP
Shot Chart Detail,0021500775,4,2747,JR Smith,1610612739,Cleveland Cavaliers,1,11,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,133,213,1,0,20160208,CLE,SAC
Shot Chart Detail,0021500775,16,2747,JR Smith,1610612739,Cleveland Cavaliers,1,9,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,163,31,1,0,20160208,CLE,SAC
Shot Chart Detail,0021500775,74,2747,JR Smith,1610612739,Cleveland Cavaliers,1,5,53,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-240,-10,1,1,20160208,CLE,SAC
Shot Chart Detail,0021500775,92,2747,JR Smith,1610612739,Cleveland Cavaliers,1,3,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,215,121,1,0,20160208,CLE,SAC
Shot Chart Detail,0021500775,105,2747,JR Smith,1610612739,Cleveland Cavaliers,1,3,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,3,1,1,20160208,CLE,SAC
Shot Chart Detail,0021500775,112,2747,JR Smith,1610612739,Cleveland Cavaliers,1,2,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,222,120,1,0,20160208,CLE,SAC
Shot Chart Detail,0021500775,133,2747,JR Smith,1610612739,Cleveland Cavaliers,1,1,25,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-60,43,1,0,20160208,CLE,SAC
Shot Chart Detail,0021500775,140,2747,JR Smith,1610612739,Cleveland Cavaliers,1,0,45,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,3,1,1,20160208,CLE,SAC
Shot Chart Detail,0021500775,144,2747,JR Smith,1610612739,Cleveland Cavaliers,1,0,28,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,245,-5,1,1,20160208,CLE,SAC
Shot Chart Detail,0021500775,234,2747,JR Smith,1610612739,Cleveland Cavaliers,2,3,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,84,223,1,0,20160208,CLE,SAC
Shot Chart Detail,0021500775,263,2747,JR Smith,1610612739,Cleveland Cavaliers,2,2,18,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-243,52,1,1,20160208,CLE,SAC
Shot Chart Detail,0021500775,278,2747,JR Smith,1610612739,Cleveland Cavaliers,2,0,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,207,134,1,0,20160208,CLE,SAC
Shot Chart Detail,0021500775,284,2747,JR Smith,1610612739,Cleveland Cavaliers,2,0,9,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,223,2,1,1,20160208,CLE,SAC
Shot Chart Detail,0021500775,305,2747,JR Smith,1610612739,Cleveland Cavaliers,3,10,29,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,7,175,1,0,20160208,CLE,SAC
Shot Chart Detail,0021500775,338,2747,JR Smith,1610612739,Cleveland Cavaliers,3,6,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-228,120,1,0,20160208,CLE,SAC
Shot Chart Detail,0021500775,370,2747,JR Smith,1610612739,Cleveland Cavaliers,3,3,37,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-148,205,1,1,20160208,CLE,SAC
Shot Chart Detail,0021500775,380,2747,JR Smith,1610612739,Cleveland Cavaliers,3,2,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,14,247,1,1,20160208,CLE,SAC
Shot Chart Detail,0021500775,529,2747,JR Smith,1610612739,Cleveland Cavaliers,4,4,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-125,213,1,0,20160208,CLE,SAC
Shot Chart Detail,0021500795,17,2747,JR Smith,1610612739,Cleveland Cavaliers,1,9,25,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,25,-240,80,1,1,20160210,CLE,LAL
Shot Chart Detail,0021500795,52,2747,JR Smith,1610612739,Cleveland Cavaliers,1,5,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-196,169,1,1,20160210,CLE,LAL
Shot Chart Detail,0021500795,79,2747,JR Smith,1610612739,Cleveland Cavaliers,1,3,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,78,237,1,0,20160210,CLE,LAL
Shot Chart Detail,0021500795,191,2747,JR Smith,1610612739,Cleveland Cavaliers,2,4,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-207,160,1,0,20160210,CLE,LAL
Shot Chart Detail,0021500795,273,2747,JR Smith,1610612739,Cleveland Cavaliers,3,10,19,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,38,149,1,0,20160210,CLE,LAL
Shot Chart Detail,0021500795,290,2747,JR Smith,1610612739,Cleveland Cavaliers,3,8,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-225,115,1,0,20160210,CLE,LAL
Shot Chart Detail,0021500795,336,2747,JR Smith,1610612739,Cleveland Cavaliers,3,5,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-9,252,1,0,20160210,CLE,LAL
Shot Chart Detail,0021500795,461,2747,JR Smith,1610612739,Cleveland Cavaliers,4,6,56,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-53,77,1,0,20160210,CLE,LAL
Shot Chart Detail,0021500795,513,2747,JR Smith,1610612739,Cleveland Cavaliers,4,3,14,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-225,97,1,1,20160210,CLE,LAL
Shot Chart Detail,0021500803,20,2747,JR Smith,1610612739,Cleveland Cavaliers,1,9,37,Missed Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,91,41,1,0,20160218,CLE,CHI
Shot Chart Detail,0021500803,39,2747,JR Smith,1610612739,Cleveland Cavaliers,1,7,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-184,190,1,0,20160218,CLE,CHI
Shot Chart Detail,0021500803,106,2747,JR Smith,1610612739,Cleveland Cavaliers,1,1,12,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-161,90,1,0,20160218,CLE,CHI
Shot Chart Detail,0021500803,222,2747,JR Smith,1610612739,Cleveland Cavaliers,2,2,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-114,75,1,0,20160218,CLE,CHI
